filename,audio_path,video_path,text,label
sample_006442,data/raw/audio\sample_006442.wav,data/raw/video\sample_006442.mp4,"Great film, emotional and powerful.",2
sample_003070,data/raw/audio\sample_003070.wav,data/raw/video\sample_003070.mp4,"Completely disappointed, waste of time.",0
sample_003015,data/raw/audio\sample_003015.wav,data/raw/video\sample_003015.mp4,"Wonderful, exceeded all expectations!",2
sample_004822,data/raw/audio\sample_004822.wav,data/raw/video\sample_004822.mp4,"An average performance, could be better.",1
sample_007821,data/raw/audio\sample_007821.wav,data/raw/video\sample_007821.mp4,"Great film, emotional and powerful.",2
sample_000092,data/raw/audio\sample_000092.wav,data/raw/video\sample_000092.mp4,"Wonderful, exceeded all expectations!",2
sample_009420,data/raw/audio\sample_009420.wav,data/raw/video\sample_009420.mp4,"Awful experience, not worth watching.",0
sample_006599,data/raw/audio\sample_006599.wav,data/raw/video\sample_006599.mp4,"Awful experience, not worth watching.",0
sample_004442,data/raw/audio\sample_004442.wav,data/raw/video\sample_004442.mp4,"This was terrible, I hated every moment.",0
sample_007601,data/raw/audio\sample_007601.wav,data/raw/video\sample_007601.mp4,"This was terrible, I hated every moment.",0
sample_003834,data/raw/audio\sample_003834.wav,data/raw/video\sample_003834.mp4,"This was terrible, I hated every moment.",0
sample_009701,data/raw/audio\sample_009701.wav,data/raw/video\sample_009701.mp4,"Wonderful, exceeded all expectations!",2
sample_004321,data/raw/audio\sample_004321.wav,data/raw/video\sample_004321.mp4,Mediocre storyline but decent acting.,1
sample_003393,data/raw/audio\sample_003393.wav,data/raw/video\sample_003393.mp4,"Great film, emotional and powerful.",2
sample_004751,data/raw/audio\sample_004751.wav,data/raw/video\sample_004751.mp4,"It was okay, not great but not bad either.",1
sample_007228,data/raw/audio\sample_007228.wav,data/raw/video\sample_007228.mp4,"An average performance, could be better.",1
sample_009190,data/raw/audio\sample_009190.wav,data/raw/video\sample_009190.mp4,Mediocre storyline but decent acting.,1
sample_002360,data/raw/audio\sample_002360.wav,data/raw/video\sample_002360.mp4,"It was okay, not great but not bad either.",1
sample_001147,data/raw/audio\sample_001147.wav,data/raw/video\sample_001147.mp4,Mediocre storyline but decent acting.,1
sample_005665,data/raw/audio\sample_005665.wav,data/raw/video\sample_005665.mp4,"This was terrible, I hated every moment.",0
sample_008074,data/raw/audio\sample_008074.wav,data/raw/video\sample_008074.mp4,"An average performance, could be better.",1
sample_004942,data/raw/audio\sample_004942.wav,data/raw/video\sample_004942.mp4,"Great film, emotional and powerful.",2
sample_003662,data/raw/audio\sample_003662.wav,data/raw/video\sample_003662.mp4,"Wonderful, exceeded all expectations!",2
sample_001562,data/raw/audio\sample_001562.wav,data/raw/video\sample_001562.mp4,"Wonderful, exceeded all expectations!",2
sample_004112,data/raw/audio\sample_004112.wav,data/raw/video\sample_004112.mp4,"Completely disappointed, waste of time.",0
sample_009049,data/raw/audio\sample_009049.wav,data/raw/video\sample_009049.mp4,"An average performance, could be better.",1
sample_009275,data/raw/audio\sample_009275.wav,data/raw/video\sample_009275.mp4,"It was okay, not great but not bad either.",1
sample_008537,data/raw/audio\sample_008537.wav,data/raw/video\sample_008537.mp4,Mediocre storyline but decent acting.,1
sample_000794,data/raw/audio\sample_000794.wav,data/raw/video\sample_000794.mp4,"Awful experience, not worth watching.",0
sample_005853,data/raw/audio\sample_005853.wav,data/raw/video\sample_005853.mp4,"It was okay, not great but not bad either.",1
sample_007618,data/raw/audio\sample_007618.wav,data/raw/video\sample_007618.mp4,"Absolutely loved it, fantastic experience!",2
sample_001593,data/raw/audio\sample_001593.wav,data/raw/video\sample_001593.mp4,"This was terrible, I hated every moment.",0
sample_007417,data/raw/audio\sample_007417.wav,data/raw/video\sample_007417.mp4,"Absolutely loved it, fantastic experience!",2
sample_005266,data/raw/audio\sample_005266.wav,data/raw/video\sample_005266.mp4,"Completely disappointed, waste of time.",0
sample_007146,data/raw/audio\sample_007146.wav,data/raw/video\sample_007146.mp4,"It was okay, not great but not bad either.",1
sample_000088,data/raw/audio\sample_000088.wav,data/raw/video\sample_000088.mp4,"Wonderful, exceeded all expectations!",2
sample_008694,data/raw/audio\sample_008694.wav,data/raw/video\sample_008694.mp4,"Awful experience, not worth watching.",0
sample_009731,data/raw/audio\sample_009731.wav,data/raw/video\sample_009731.mp4,"Absolutely loved it, fantastic experience!",2
sample_009445,data/raw/audio\sample_009445.wav,data/raw/video\sample_009445.mp4,"Completely disappointed, waste of time.",0
sample_006753,data/raw/audio\sample_006753.wav,data/raw/video\sample_006753.mp4,"Great film, emotional and powerful.",2
sample_003501,data/raw/audio\sample_003501.wav,data/raw/video\sample_003501.mp4,"Completely disappointed, waste of time.",0
sample_002233,data/raw/audio\sample_002233.wav,data/raw/video\sample_002233.mp4,"This was terrible, I hated every moment.",0
sample_002802,data/raw/audio\sample_002802.wav,data/raw/video\sample_002802.mp4,"Great film, emotional and powerful.",2
sample_004423,data/raw/audio\sample_004423.wav,data/raw/video\sample_004423.mp4,"It was okay, not great but not bad either.",1
sample_005662,data/raw/audio\sample_005662.wav,data/raw/video\sample_005662.mp4,"It was okay, not great but not bad either.",1
sample_007169,data/raw/audio\sample_007169.wav,data/raw/video\sample_007169.mp4,"Great film, emotional and powerful.",2
sample_008336,data/raw/audio\sample_008336.wav,data/raw/video\sample_008336.mp4,"Absolutely loved it, fantastic experience!",2
sample_002147,data/raw/audio\sample_002147.wav,data/raw/video\sample_002147.mp4,"It was okay, not great but not bad either.",1
sample_007968,data/raw/audio\sample_007968.wav,data/raw/video\sample_007968.mp4,"An average performance, could be better.",1
sample_006550,data/raw/audio\sample_006550.wav,data/raw/video\sample_006550.mp4,"It was okay, not great but not bad either.",1
sample_007642,data/raw/audio\sample_007642.wav,data/raw/video\sample_007642.mp4,"Absolutely loved it, fantastic experience!",2
sample_006163,data/raw/audio\sample_006163.wav,data/raw/video\sample_006163.mp4,Mediocre storyline but decent acting.,1
sample_001494,data/raw/audio\sample_001494.wav,data/raw/video\sample_001494.mp4,"This was terrible, I hated every moment.",0
sample_007695,data/raw/audio\sample_007695.wav,data/raw/video\sample_007695.mp4,"This was terrible, I hated every moment.",0
sample_007093,data/raw/audio\sample_007093.wav,data/raw/video\sample_007093.mp4,"Completely disappointed, waste of time.",0
sample_001408,data/raw/audio\sample_001408.wav,data/raw/video\sample_001408.mp4,Mediocre storyline but decent acting.,1
sample_006690,data/raw/audio\sample_006690.wav,data/raw/video\sample_006690.mp4,"An average performance, could be better.",1
sample_003400,data/raw/audio\sample_003400.wav,data/raw/video\sample_003400.mp4,"This was terrible, I hated every moment.",0
sample_000108,data/raw/audio\sample_000108.wav,data/raw/video\sample_000108.mp4,"Completely disappointed, waste of time.",0
sample_005635,data/raw/audio\sample_005635.wav,data/raw/video\sample_005635.mp4,"Great film, emotional and powerful.",2
sample_008481,data/raw/audio\sample_008481.wav,data/raw/video\sample_008481.mp4,"An average performance, could be better.",1
sample_006603,data/raw/audio\sample_006603.wav,data/raw/video\sample_006603.mp4,Mediocre storyline but decent acting.,1
sample_001090,data/raw/audio\sample_001090.wav,data/raw/video\sample_001090.mp4,"Absolutely loved it, fantastic experience!",2
sample_005559,data/raw/audio\sample_005559.wav,data/raw/video\sample_005559.mp4,"An average performance, could be better.",1
sample_009411,data/raw/audio\sample_009411.wav,data/raw/video\sample_009411.mp4,"An average performance, could be better.",1
sample_008142,data/raw/audio\sample_008142.wav,data/raw/video\sample_008142.mp4,"Wonderful, exceeded all expectations!",2
sample_008663,data/raw/audio\sample_008663.wav,data/raw/video\sample_008663.mp4,"Completely disappointed, waste of time.",0
sample_006595,data/raw/audio\sample_006595.wav,data/raw/video\sample_006595.mp4,"Completely disappointed, waste of time.",0
sample_000623,data/raw/audio\sample_000623.wav,data/raw/video\sample_000623.mp4,"Completely disappointed, waste of time.",0
sample_006870,data/raw/audio\sample_006870.wav,data/raw/video\sample_006870.mp4,"Great film, emotional and powerful.",2
sample_004813,data/raw/audio\sample_004813.wav,data/raw/video\sample_004813.mp4,"An average performance, could be better.",1
sample_006552,data/raw/audio\sample_006552.wav,data/raw/video\sample_006552.mp4,"Great film, emotional and powerful.",2
sample_007529,data/raw/audio\sample_007529.wav,data/raw/video\sample_007529.mp4,"Awful experience, not worth watching.",0
sample_005795,data/raw/audio\sample_005795.wav,data/raw/video\sample_005795.mp4,"Great film, emotional and powerful.",2
sample_007436,data/raw/audio\sample_007436.wav,data/raw/video\sample_007436.mp4,"Wonderful, exceeded all expectations!",2
sample_004217,data/raw/audio\sample_004217.wav,data/raw/video\sample_004217.mp4,"Great film, emotional and powerful.",2
sample_005940,data/raw/audio\sample_005940.wav,data/raw/video\sample_005940.mp4,"Great film, emotional and powerful.",2
sample_008500,data/raw/audio\sample_008500.wav,data/raw/video\sample_008500.mp4,Mediocre storyline but decent acting.,1
sample_006428,data/raw/audio\sample_006428.wav,data/raw/video\sample_006428.mp4,"It was okay, not great but not bad either.",1
sample_006826,data/raw/audio\sample_006826.wav,data/raw/video\sample_006826.mp4,"Absolutely loved it, fantastic experience!",2
sample_004130,data/raw/audio\sample_004130.wav,data/raw/video\sample_004130.mp4,"Absolutely loved it, fantastic experience!",2
sample_007801,data/raw/audio\sample_007801.wav,data/raw/video\sample_007801.mp4,Mediocre storyline but decent acting.,1
sample_007753,data/raw/audio\sample_007753.wav,data/raw/video\sample_007753.mp4,Mediocre storyline but decent acting.,1
sample_004721,data/raw/audio\sample_004721.wav,data/raw/video\sample_004721.mp4,"Awful experience, not worth watching.",0
sample_001650,data/raw/audio\sample_001650.wav,data/raw/video\sample_001650.mp4,"Completely disappointed, waste of time.",0
sample_004140,data/raw/audio\sample_004140.wav,data/raw/video\sample_004140.mp4,"Absolutely loved it, fantastic experience!",2
sample_001617,data/raw/audio\sample_001617.wav,data/raw/video\sample_001617.mp4,"It was okay, not great but not bad either.",1
sample_002029,data/raw/audio\sample_002029.wav,data/raw/video\sample_002029.mp4,"Wonderful, exceeded all expectations!",2
sample_008517,data/raw/audio\sample_008517.wav,data/raw/video\sample_008517.mp4,"It was okay, not great but not bad either.",1
sample_004575,data/raw/audio\sample_004575.wav,data/raw/video\sample_004575.mp4,"Completely disappointed, waste of time.",0
sample_003992,data/raw/audio\sample_003992.wav,data/raw/video\sample_003992.mp4,"Completely disappointed, waste of time.",0
sample_007376,data/raw/audio\sample_007376.wav,data/raw/video\sample_007376.mp4,"This was terrible, I hated every moment.",0
sample_006149,data/raw/audio\sample_006149.wav,data/raw/video\sample_006149.mp4,"Completely disappointed, waste of time.",0
sample_004908,data/raw/audio\sample_004908.wav,data/raw/video\sample_004908.mp4,"This was terrible, I hated every moment.",0
sample_005026,data/raw/audio\sample_005026.wav,data/raw/video\sample_005026.mp4,"Awful experience, not worth watching.",0
sample_008260,data/raw/audio\sample_008260.wav,data/raw/video\sample_008260.mp4,"Great film, emotional and powerful.",2
sample_004731,data/raw/audio\sample_004731.wav,data/raw/video\sample_004731.mp4,"An average performance, could be better.",1
sample_007548,data/raw/audio\sample_007548.wav,data/raw/video\sample_007548.mp4,"Great film, emotional and powerful.",2
sample_008134,data/raw/audio\sample_008134.wav,data/raw/video\sample_008134.mp4,"Awful experience, not worth watching.",0
sample_001606,data/raw/audio\sample_001606.wav,data/raw/video\sample_001606.mp4,"Completely disappointed, waste of time.",0
sample_004773,data/raw/audio\sample_004773.wav,data/raw/video\sample_004773.mp4,"Awful experience, not worth watching.",0
sample_008109,data/raw/audio\sample_008109.wav,data/raw/video\sample_008109.mp4,"This was terrible, I hated every moment.",0
sample_006951,data/raw/audio\sample_006951.wav,data/raw/video\sample_006951.mp4,"This was terrible, I hated every moment.",0
sample_006004,data/raw/audio\sample_006004.wav,data/raw/video\sample_006004.mp4,"Completely disappointed, waste of time.",0
sample_007728,data/raw/audio\sample_007728.wav,data/raw/video\sample_007728.mp4,"Completely disappointed, waste of time.",0
sample_003541,data/raw/audio\sample_003541.wav,data/raw/video\sample_003541.mp4,"Absolutely loved it, fantastic experience!",2
sample_000388,data/raw/audio\sample_000388.wav,data/raw/video\sample_000388.mp4,"Wonderful, exceeded all expectations!",2
sample_001794,data/raw/audio\sample_001794.wav,data/raw/video\sample_001794.mp4,"Wonderful, exceeded all expectations!",2
sample_008731,data/raw/audio\sample_008731.wav,data/raw/video\sample_008731.mp4,"Great film, emotional and powerful.",2
sample_004919,data/raw/audio\sample_004919.wav,data/raw/video\sample_004919.mp4,"An average performance, could be better.",1
sample_005537,data/raw/audio\sample_005537.wav,data/raw/video\sample_005537.mp4,"Great film, emotional and powerful.",2
sample_003872,data/raw/audio\sample_003872.wav,data/raw/video\sample_003872.mp4,"Absolutely loved it, fantastic experience!",2
sample_008868,data/raw/audio\sample_008868.wav,data/raw/video\sample_008868.mp4,"This was terrible, I hated every moment.",0
sample_002254,data/raw/audio\sample_002254.wav,data/raw/video\sample_002254.mp4,"Absolutely loved it, fantastic experience!",2
sample_003412,data/raw/audio\sample_003412.wav,data/raw/video\sample_003412.mp4,"Completely disappointed, waste of time.",0
sample_005459,data/raw/audio\sample_005459.wav,data/raw/video\sample_005459.mp4,"Completely disappointed, waste of time.",0
sample_004955,data/raw/audio\sample_004955.wav,data/raw/video\sample_004955.mp4,"Completely disappointed, waste of time.",0
sample_007396,data/raw/audio\sample_007396.wav,data/raw/video\sample_007396.mp4,"Great film, emotional and powerful.",2
